GID_0,NAME_1,NAME_2,window_size,threshold_percentage,count_over_threshold,percent_over_threshold,count_valid_years
GHA,Central,Abura-Asebu-Kwamankese,3,50,12,40.0,30
GHA,Central,Abura-Asebu-Kwamankese,3,55,4,13.333333333333334,30
GHA,Central,Abura-Asebu-Kwamankese,3,60,1,3.3333333333333335,30
GHA,Central,Abura-Asebu-Kwamankese,3,65,0,0.0,30
GHA,Central,Abura-Asebu-Kwamankese,3,70,0,0.0,30
GHA,Central,Abura-Asebu-Kwamankese,3,75,0,0.0,30
GHA,Central,Abura-Asebu-Kwamankese,3,80,0,0.0,30
GHA,Central,Abura-Asebu-Kwamankese,3,85,0,0.0,30
GHA,Central,Abura-Asebu-Kwamankese,3,90,0,0.0,30
GHA,Central,Abura-Asebu-Kwamankese,4,40,30,100.0,30
GHA,Central,Abura-Asebu-Kwamankese,4,45,29,96.66666666666667,30
GHA,Central,Abura-Asebu-Kwamankese,4,50,24,80.0,30
GHA,Central,Abura-Asebu-Kwamankese,4,55,19,63.33333333333333,30
GHA,Central,Abura-Asebu-Kwamankese,4,60,11,36.666666666666664,30
GHA,Central,Abura-Asebu-Kwamankese,4,65,5,16.666666666666664,30
GHA,Central,Abura-Asebu-Kwamankese,4,70,1,3.3333333333333335,30
GHA,Central,Abura-Asebu-Kwamankese,4,75,0,0.0,30
GHA,Central,Abura-Asebu-Kwamankese,4,80,0,0.0,30
GHA,Central,Abura-Asebu-Kwamankese,4,85,0,0.0,30
GHA,Central,Abura-Asebu-Kwamankese,4,90,0,0.0,30
GHA,Central,Abura-Asebu-Kwamankese,5,40,30,100.0,30
GHA,Central,Abura-Asebu-Kwamankese,5,45,30,100.0,30
GHA,Central,Abura-Asebu-Kwamankese,5,50,30,100.0,30
GHA,Central,Abura-Asebu-Kwamankese,5,55,27,90.0,30
GHA,Central,Abura-Asebu-Kwamankese,5,60,22,73.33333333333333,30
GHA,Central,Abura-Asebu-Kwamankese,5,65,11,36.666666666666664,30
GHA,Central,Abura-Asebu-Kwamankese,5,70,6,20.0,30
GHA,Central,Abura-Asebu-Kwamankese,5,75,3,10.0,30
GHA,Central,Abura-Asebu-Kwamankese,5,80,1,3.3333333333333335,30
GHA,Central,Abura-Asebu-Kwamankese,5,85,0,0.0,30
GHA,Central,Abura-Asebu-Kwamankese,5,90,0,0.0,30
GHA,Central,Abura-Asebu-Kwamankese,6,40,30,100.0,30
GHA,Central,Abura-Asebu-Kwamankese,6,45,30,100.0,30
GHA,Central,Abura-Asebu-Kwamankese,6,50,30,100.0,30
GHA,Central,Abura-Asebu-Kwamankese,6,55,30,100.0,30
GHA,Central,Abura-Asebu-Kwamankese,6,60,30,100.0,30
GHA,Central,Abura-Asebu-Kwamankese,6,65,27,90.0,30
GHA,Central,Abura-Asebu-Kwamankese,6,70,12,40.0,30
GHA,Central,Abura-Asebu-Kwamankese,6,75,4,13.333333333333334,30
GHA,Central,Abura-Asebu-Kwamankese,6,80,2,6.666666666666667,30
GHA,Central,Abura-Asebu-Kwamankese,6,85,0,0.0,30
GHA,Central,Abura-Asebu-Kwamankese,6,90,0,0.0,30
GHA,Central,Abura-Asebu-Kwamankese,7,40,30,100.0,30
GHA,Central,Abura-Asebu-Kwamankese,7,45,30,100.0,30
GHA,Central,Abura-Asebu-Kwamankese,7,50,30,100.0,30
GHA,Central,Abura-Asebu-Kwamankese,7,55,30,100.0,30
GHA,Central,Abura-Asebu-Kwamankese,7,60,30,100.0,30
GHA,Central,Abura-Asebu-Kwamankese,7,65,30,100.0,30
GHA,Central,Abura-Asebu-Kwamankese,7,70,29,96.66666666666667,30
GHA,Central,Abura-Asebu-Kwamankese,7,75,22,73.33333333333333,30
GHA,Central,Abura-Asebu-Kwamankese,7,80,7,23.333333333333332,30
GHA,Central,Abura-Asebu-Kwamankese,7,85,1,3.3333333333333335,30
GHA,Central,Abura-Asebu-Kwamankese,7,90,0,0.0,30
GHA,Central,Abura-Asebu-Kwamankese,8,40,30,100.0,30
GHA,Central,Abura-Asebu-Kwamankese,8,45,30,100.0,30
GHA,Central,Abura-Asebu-Kwamankese,8,50,30,100.0,30
GHA,Central,Abura-Asebu-Kwamankese,8,55,30,100.0,30
GHA,Central,Abura-Asebu-Kwamankese,8,60,30,100.0,30
GHA,Central,Abura-Asebu-Kwamankese,8,65,30,100.0,30
GHA,Central,Abura-Asebu-Kwamankese,8,70,30,100.0,30
GHA,Central,Abura-Asebu-Kwamankese,8,75,30,100.0,30
GHA,Central,Abura-Asebu-Kwamankese,8,80,29,96.66666666666667,30
GHA,Central,Abura-Asebu-Kwamankese,8,85,14,46.666666666666664,30
GHA,Central,Abura-Asebu-Kwamankese,8,90,3,10.0,30
GHA,Central,Agona East,2,40,3,10.0,30
GHA,Central,Agona East,2,45,0,0.0,30
GHA,Central,Agona East,2,50,0,0.0,30
GHA,Central,Agona East,2,55,0,0.0,30
GHA,Central,Agona East,2,60,0,0.0,30
GHA,Central,Agona East,2,65,0,0.0,30
GHA,Central,Agona East,2,70,0,0.0,30
GHA,Central,Agona East,2,75,0,0.0,30
GHA,Central,Agona East,2,80,0,0.0,30
GHA,Central,Agona East,2,85,0,0.0,30
GHA,Central,Agona East,2,90,0,0.0,30
GHA,Central,Agona East,3,40,22,73.33333333333333,30
GHA,Central,Agona East,3,45,10,33.33333333333333,30
GHA,Central,Agona East,3,50,4,13.333333333333334,30
GHA,Central,Agona East,3,55,0,0.0,30
GHA,Central,Agona East,3,60,0,0.0,30
GHA,Central,Agona East,3,65,0,0.0,30
GHA,Central,Agona East,3,70,0,0.0,30
GHA,Central,Agona East,3,75,0,0.0,30
GHA,Central,Agona East,3,80,0,0.0,30
GHA,Central,Agona East,3,85,0,0.0,30
GHA,Central,Agona East,3,90,0,0.0,30
GHA,Central,Agona East,4,40,30,100.0,30
GHA,Central,Agona East,4,45,29,96.66666666666667,30
GHA,Central,Agona East,4,50,18,60.0,30
GHA,Central,Agona East,4,55,9,30.0,30
GHA,Central,Agona East,4,60,2,6.666666666666667,30
GHA,Central,Agona East,4,65,2,6.666666666666667,30
GHA,Central,Agona East,4,70,0,0.0,30
GHA,Central,Agona East,4,75,0,0.0,30
GHA,Central,Agona East,4,80,0,0.0,30
GHA,Central,Agona East,4,85,0,0.0,30
GHA,Central,Agona East,4,90,0,0.0,30
GHA,Central,Agona East,5,40,30,100.0,30
GHA,Central,Agona East,5,45,30,100.0,30
GHA,Central,Agona East,5,50,30,100.0,30
GHA,Central,Agona East,5,55,23,76.66666666666667,30
GHA,Central,Agona East,5,60,13,43.333333333333336,30
GHA,Central,Agona East,5,65,5,16.666666666666664,30
GHA,Central,Agona East,5,70,1,3.3333333333333335,30
GHA,Central,Agona East,5,75,1,3.3333333333333335,30
GHA,Central,Agona East,5,80,0,0.0,30
GHA,Central,Agona East,5,85,0,0.0,30
GHA,Central,Agona East,5,90,0,0.0,30
GHA,Central,Agona East,6,40,30,100.0,30
GHA,Central,Agona East,6,45,30,100.0,30
GHA,Central,Agona East,6,50,30,100.0,30
GHA,Central,Agona East,6,55,30,100.0,30
GHA,Central,Agona East,6,60,28,93.33333333333333,30
GHA,Central,Agona East,6,65,19,63.33333333333333,30
GHA,Central,Agona East,6,70,9,30.0,30
GHA,Central,Agona East,6,75,1,3.3333333333333335,30
GHA,Central,Agona East,6,80,1,3.3333333333333335,30
GHA,Central,Agona East,6,85,0,0.0,30
GHA,Central,Agona East,6,90,0,0.0,30
GHA,Central,Agona East,7,40,30,100.0,30
GHA,Central,Agona East,7,45,30,100.0,30
GHA,Central,Agona East,7,50,30,100.0,30
GHA,Central,Agona East,7,55,30,100.0,30
GHA,Central,Agona East,7,60,30,100.0,30
GHA,Central,Agona East,7,65,28,93.33333333333333,30
GHA,Central,Agona East,7,70,27,90.0,30
GHA,Central,Agona East,7,75,15,50.0,30
GHA,Central,Agona East,7,80,3,10.0,30
GHA,Central,Agona East,7,85,0,0.0,30
GHA,Central,Agona East,7,90,0,0.0,30
GHA,Central,Agona East,8,40,30,100.0,30
GHA,Central,Agona East,8,45,30,100.0,30
GHA,Central,Agona East,8,50,30,100.0,30
GHA,Central,Agona East,8,55,30,100.0,30
GHA,Central,Agona East,8,60,30,100.0,30
GHA,Central,Agona East,8,65,30,100.0,30
GHA,Central,Agona East,8,70,30,100.0,30
GHA,Central,Agona East,8,75,29,96.66666666666667,30
GHA,Central,Agona East,8,80,23,76.66666666666667,30
GHA,Central,Agona East,8,85,10,33.33333333333333,30
GHA,Central,Agona East,8,90,0,0.0,30
GHA,Central,Agona West,2,40,2,6.666666666666667,30
GHA,Central,Agona West,2,45,0,0.0,30
GHA,Central,Agona West,2,50,0,0.0,30
GHA,Central,Agona West,2,55,0,0.0,30
GHA,Central,Agona West,2,60,0,0.0,30
GHA,Central,Agona West,2,65,0,0.0,30
GHA,Central,Agona West,2,70,0,0.0,30
GHA,Central,Agona West,2,75,0,0.0,30
GHA,Central,Agona West,2,80,0,0.0,30
GHA,Central,Agona West,2,85,0,0.0,30
GHA,Central,Agona West,2,90,0,0.0,30
GHA,Central,Agona West,3,40,22,73.33333333333333,30
GHA,Central,Agona West,3,45,10,33.33333333333333,30
GHA,Central,Agona West,3,50,4,13.333333333333334,30
GHA,Central,Agona West,3,55,0,0.0,30
GHA,Central,Agona West,3,60,0,0.0,30
GHA,Central,Agona West,3,65,0,0.0,30
GHA,Central,Agona West,3,70,0,0.0,30
GHA,Central,Agona West,3,75,0,0.0,30
GHA,Central,Agona West,3,80,0,0.0,30
GHA,Central,Agona West,3,85,0,0.0,30
GHA,Central,Agona West,3,90,0,0.0,30
GHA,Central,Agona West,4,40,30,100.0,30
GHA,Central,Agona West,4,45,29,96.66666666666667,30
GHA,Central,Agona West,4,50,18,60.0,30
GHA,Central,Agona West,4,55,11,36.666666666666664,30
GHA,Central,Agona West,4,60,3,10.0,30
GHA,Central,Agona West,4,65,0,0.0,30
GHA,Central,Agona West,4,70,0,0.0,30
GHA,Central,Agona West,4,75,0,0.0,30
GHA,Central,Agona West,4,80,0,0.0,30
GHA,Central,Agona West,4,85,0,0.0,30
GHA,Central,Agona West,4,90,0,0.0,30
GHA,Central,Agona West,5,40,30,100.0,30
GHA,Central,Agona West,5,45,30,100.0,30
GHA,Central,Agona West,5,50,30,100.0,30
GHA,Central,Agona West,5,55,22,73.33333333333333,30
GHA,Central,Agona West,5,60,11,36.666666666666664,30
GHA,Central,Agona West,5,65,4,13.333333333333334,30
GHA,Central,Agona West,5,70,1,3.3333333333333335,30
GHA,Central,Agona West,5,75,0,0.0,30
GHA,Central,Agona West,5,80,0,0.0,30
GHA,Central,Agona West,5,85,0,0.0,30
GHA,Central,Agona West,5,90,0,0.0,30
GHA,Central,Agona West,6,40,30,100.0,30
GHA,Central,Agona West,6,45,30,100.0,30
GHA,Central,Agona West,6,50,30,100.0,30
GHA,Central,Agona West,6,55,30,100.0,30
GHA,Central,Agona West,6,60,27,90.0,30
GHA,Central,Agona West,6,65,19,63.33333333333333,30
GHA,Central,Agona West,6,70,6,20.0,30
GHA,Central,Agona West,6,75,1,3.3333333333333335,30
GHA,Central,Agona West,6,80,0,0.0,30
GHA,Central,Agona West,6,85,0,0.0,30
GHA,Central,Agona West,6,90,0,0.0,30
GHA,Central,Agona West,7,40,30,100.0,30
GHA,Central,Agona West,7,45,30,100.0,30
GHA,Central,Agona West,7,50,30,100.0,30
GHA,Central,Agona West,7,55,30,100.0,30
GHA,Central,Agona West,7,60,30,100.0,30
GHA,Central,Agona West,7,65,29,96.66666666666667,30
GHA,Central,Agona West,7,70,27,90.0,30
GHA,Central,Agona West,7,75,14,46.666666666666664,30
GHA,Central,Agona West,7,80,3,10.0,30
GHA,Central,Agona West,7,85,0,0.0,30
GHA,Central,Agona West,7,90,0,0.0,30
GHA,Central,Agona West,8,40,30,100.0,30
GHA,Central,Agona West,8,45,30,100.0,30
GHA,Central,Agona West,8,50,30,100.0,30
GHA,Central,Agona West,8,55,30,100.0,30
GHA,Central,Agona West,8,60,30,100.0,30
GHA,Central,Agona West,8,65,30,100.0,30
GHA,Central,Agona West,8,70,30,100.0,30
GHA,Central,Agona West,8,75,29,96.66666666666667,30
GHA,Central,Agona West,8,80,23,76.66666666666667,30
GHA,Central,Agona West,8,85,11,36.666666666666664,30
GHA,Central,Agona West,8,90,0,0.0,30
GHA,Central,Ajumako-Enyan-Essiam,2,40,2,6.666666666666667,30
GHA,Central,Ajumako-Enyan-Essiam,2,45,0,0.0,30
GHA,Central,Ajumako-Enyan-Essiam,2,50,0,0.0,30
GHA,Central,Ajumako-Enyan-Essiam,2,55,0,0.0,30
GHA,Central,Ajumako-Enyan-Essiam,2,60,0,0.0,30
GHA,Central,Ajumako-Enyan-Essiam,2,65,0,0.0,30
GHA,Central,Ajumako-Enyan-Essiam,2,70,0,0.0,30
GHA,Central,Ajumako-Enyan-Essiam,2,75,0,0.0,30
GHA,Central,Ajumako-Enyan-Essiam,2,80,0,0.0,30
GHA,Central,Ajumako-Enyan-Essiam,2,85,0,0.0,30
GHA,Central,Ajumako-Enyan-Essiam,2,90,0,0.0,30
GHA,Central,Ajumako-Enyan-Essiam,3,40,22,73.33333333333333,30
GHA,Central,Ajumako-Enyan-Essiam,3,45,11,36.666666666666664,30
GHA,Central,Ajumako-Enyan-Essiam,3,50,4,13.333333333333334,30
GHA,Central,Ajumako-Enyan-Essiam,3,55,1,3.3333333333333335,30
GHA,Central,Ajumako-Enyan-Essiam,3,60,0,0.0,30
GHA,Central,Ajumako-Enyan-Essiam,3,65,0,0.0,30
GHA,Central,Ajumako-Enyan-Essiam,3,70,0,0.0,30
GHA,Central,Ajumako-Enyan-Essiam,3,75,0,0.0,30
GHA,Central,Ajumako-Enyan-Essiam,3,80,0,0.0,30
GHA,Central,Ajumako-Enyan-Essiam,3,85,0,0.0,30
GHA,Central,Ajumako-Enyan-Essiam,3,90,0,0.0,30
GHA,Central,Ajumako-Enyan-Essiam,4,40,30,100.0,30
GHA,Central,Ajumako-Enyan-Essiam,4,45,28,93.33333333333333,30
GHA,Central,Ajumako-Enyan-Essiam,4,50,19,63.33333333333333,30
GHA,Central,Ajumako-Enyan-Essiam,4,55,13,43.333333333333336,30
GHA,Central,Ajumako-Enyan-Essiam,4,60,4,13.333333333333334,30
GHA,Central,Ajumako-Enyan-Essiam,4,65,2,6.666666666666667,30
GHA,Central,Ajumako-Enyan-Essiam,4,70,0,0.0,30
GHA,Central,Ajumako-Enyan-Essiam,4,75,0,0.0,30
GHA,Central,Ajumako-Enyan-Essiam,4,80,0,0.0,30
GHA,Central,Ajumako-Enyan-Essiam,4,85,0,0.0,30
GHA,Central,Ajumako-Enyan-Essiam,4,90,0,0.0,30
GHA,Central,Ajumako-Enyan-Essiam,5,40,30,100.0,30
GHA,Central,Ajumako-Enyan-Essiam,5,45,30,100.0,30
GHA,Central,Ajumako-Enyan-Essiam,5,50,30,100.0,30
GHA,Central,Ajumako-Enyan-Essiam,5,55,25,83.33333333333334,30
GHA,Central,Ajumako-Enyan-Essiam,5,60,12,40.0,30
GHA,Central,Ajumako-Enyan-Essiam,5,65,6,20.0,30
GHA,Central,Ajumako-Enyan-Essiam,5,70,4,13.333333333333334,30
GHA,Central,Ajumako-Enyan-Essiam,5,75,1,3.3333333333333335,30
GHA,Central,Ajumako-Enyan-Essiam,5,80,0,0.0,30
GHA,Central,Ajumako-Enyan-Essiam,5,85,0,0.0,30
GHA,Central,Ajumako-Enyan-Essiam,5,90,0,0.0,30
GHA,Central,Ajumako-Enyan-Essiam,6,40,30,100.0,30
GHA,Central,Ajumako-Enyan-Essiam,6,45,30,100.0,30
GHA,Central,Ajumako-Enyan-Essiam,6,50,30,100.0,30
GHA,Central,Ajumako-Enyan-Essiam,6,55,30,100.0,30
GHA,Central,Ajumako-Enyan-Essiam,6,60,28,93.33333333333333,30
GHA,Central,Ajumako-Enyan-Essiam,6,65,20,66.66666666666666,30
GHA,Central,Ajumako-Enyan-Essiam,6,70,4,13.333333333333334,30
GHA,Central,Ajumako-Enyan-Essiam,6,75,2,6.666666666666667,30
GHA,Central,Ajumako-Enyan-Essiam,6,80,1,3.3333333333333335,30
GHA,Central,Ajumako-Enyan-Essiam,6,85,0,0.0,30
GHA,Central,Ajumako-Enyan-Essiam,6,90,0,0.0,30
GHA,Central,Ajumako-Enyan-Essiam,7,40,30,100.0,30
GHA,Central,Ajumako-Enyan-Essiam,7,45,30,100.0,30
GHA,Central,Ajumako-Enyan-Essiam,7,50,30,100.0,30
GHA,Central,Ajumako-Enyan-Essiam,7,55,30,100.0,30
GHA,Central,Ajumako-Enyan-Essiam,7,60,30,100.0,30
GHA,Central,Ajumako-Enyan-Essiam,7,65,30,100.0,30
GHA,Central,Ajumako-Enyan-Essiam,7,70,25,83.33333333333334,30
GHA,Central,Ajumako-Enyan-Essiam,7,75,13,43.333333333333336,30
GHA,Central,Ajumako-Enyan-Essiam,7,80,4,13.333333333333334,30
GHA,Central,Ajumako-Enyan-Essiam,7,85,0,0.0,30
GHA,Central,Ajumako-Enyan-Essiam,7,90,0,0.0,30
GHA,Central,Ajumako-Enyan-Essiam,8,40,30,100.0,30
GHA,Central,Ajumako-Enyan-Essiam,8,45,30,100.0,30
GHA,Central,Ajumako-Enyan-Essiam,8,50,30,100.0,30
GHA,Central,Ajumako-Enyan-Essiam,8,55,30,100.0,30
GHA,Central,Ajumako-Enyan-Essiam,8,60,30,100.0,30
GHA,Central,Ajumako-Enyan-Essiam,8,65,30,100.0,30
GHA,Central,Ajumako-Enyan-Essiam,8,70,30,100.0,30
GHA,Central,Ajumako-Enyan-Essiam,8,75,30,100.0,30
GHA,Central,Ajumako-Enyan-Essiam,8,80,25,83.33333333333334,30
GHA,Central,Ajumako-Enyan-Essiam,8,85,10,33.33333333333333,30
GHA,Central,Ajumako-Enyan-Essiam,8,90,0,0.0,30
GHA,Central,Asikuma-Odoben-Brakwa,2,40,0,0.0,30
GHA,Central,Asikuma-Odoben-Brakwa,2,45,0,0.0,30
GHA,Central,Asikuma-Odoben-Brakwa,2,50,0,0.0,30
GHA,Central,Asikuma-Odoben-Brakwa,2,55,0,0.0,30
GHA,Central,Asikuma-Odoben-Brakwa,2,60,0,0.0,30
GHA,Central,Asikuma-Odoben-Brakwa,2,65,0,0.0,30
GHA,Central,Asikuma-Odoben-Brakwa,2,70,0,0.0,30
GHA,Central,Asikuma-Odoben-Brakwa,2,75,0,0.0,30
GHA,Central,Asikuma-Odoben-Brakwa,2,80,0,0.0,30
GHA,Central,Asikuma-Odoben-Brakwa,2,85,0,0.0,30
GHA,Central,Asikuma-Odoben-Brakwa,2,90,0,0.0,30
GHA,Central,Asikuma-Odoben-Brakwa,3,40,18,60.0,30
GHA,Central,Asikuma-Odoben-Brakwa,3,45,7,23.333333333333332,30
GHA,Central,Asikuma-Odoben-Brakwa,3,50,1,3.3333333333333335,30
GHA,Central,Asikuma-Odoben-Brakwa,3,55,0,0.0,30
GHA,Central,Asikuma-Odoben-Brakwa,3,60,0,0.0,30
GHA,Central,Asikuma-Odoben-Brakwa,3,65,0,0.0,30
GHA,Central,Asikuma-Odoben-Brakwa,3,70,0,0.0,30
GHA,Central,Asikuma-Odoben-Brakwa,3,75,0,0.0,30
GHA,Central,Asikuma-Odoben-Brakwa,3,80,0,0.0,30
GHA,Central,Asikuma-Odoben-Brakwa,3,85,0,0.0,30
GHA,Central,Asikuma-Odoben-Brakwa,3,90,0,0.0,30
GHA,Central,Asikuma-Odoben-Brakwa,4,40,30,100.0,30
GHA,Central,Asikuma-Odoben-Brakwa,4,45,27,90.0,30
GHA,Central,Asikuma-Odoben-Brakwa,4,50,17,56.666666666666664,30
GHA,Central,Asikuma-Odoben-Brakwa,4,55,8,26.666666666666668,30
GHA,Central,Asikuma-Odoben-Brakwa,4,60,3,10.0,30
GHA,Central,Asikuma-Odoben-Brakwa,4,65,0,0.0,30
GHA,Central,Asikuma-Odoben-Brakwa,4,70,0,0.0,30
GHA,Central,Asikuma-Odoben-Brakwa,4,75,0,0.0,30
GHA,Central,Asikuma-Odoben-Brakwa,4,80,0,0.0,30
GHA,Central,Asikuma-Odoben-Brakwa,4,85,0,0.0,30
GHA,Central,Asikuma-Odoben-Brakwa,4,90,0,0.0,30
GHA,Central,Asikuma-Odoben-Brakwa,5,40,30,100.0,30
GHA,Central,Asikuma-Odoben-Brakwa,5,45,30,100.0,30
GHA,Central,Asikuma-Odoben-Brakwa,5,50,28,93.33333333333333,30
GHA,Central,Asikuma-Odoben-Brakwa,5,55,24,80.0,30
GHA,Central,Asikuma-Odoben-Brakwa,5,60,11,36.666666666666664,30
GHA,Central,Asikuma-Odoben-Brakwa,5,65,4,13.333333333333334,30
GHA,Central,Asikuma-Odoben-Brakwa,5,70,1,3.3333333333333335,30
GHA,Central,Asikuma-Odoben-Brakwa,5,75,0,0.0,30
GHA,Central,Asikuma-Odoben-Brakwa,5,80,0,0.0,30
GHA,Central,Asikuma-Odoben-Brakwa,5,85,0,0.0,30
GHA,Central,Asikuma-Odoben-Brakwa,5,90,0,0.0,30
GHA,Central,Asikuma-Odoben-Brakwa,6,40,30,100.0,30
GHA,Central,Asikuma-Odoben-Brakwa,6,45,30,100.0,30
GHA,Central,Asikuma-Odoben-Brakwa,6,50,30,100.0,30
GHA,Central,Asikuma-Odoben-Brakwa,6,55,30,100.0,30
GHA,Central,Asikuma-Odoben-Brakwa,6,60,27,90.0,30
GHA,Central,Asikuma-Odoben-Brakwa,6,65,19,63.33333333333333,30
GHA,Central,Asikuma-Odoben-Brakwa,6,70,5,16.666666666666664,30
GHA,Central,Asikuma-Odoben-Brakwa,6,75,1,3.3333333333333335,30
GHA,Central,Asikuma-Odoben-Brakwa,6,80,0,0.0,30
GHA,Central,Asikuma-Odoben-Brakwa,6,85,0,0.0,30
GHA,Central,Asikuma-Odoben-Brakwa,6,90,0,0.0,30
GHA,Central,Asikuma-Odoben-Brakwa,7,40,30,100.0,30
GHA,Central,Asikuma-Odoben-Brakwa,7,45,30,100.0,30
GHA,Central,Asikuma-Odoben-Brakwa,7,50,30,100.0,30
GHA,Central,Asikuma-Odoben-Brakwa,7,55,30,100.0,30
GHA,Central,Asikuma-Odoben-Brakwa,7,60,30,100.0,30
GHA,Central,Asikuma-Odoben-Brakwa,7,65,29,96.66666666666667,30
GHA,Central,Asikuma-Odoben-Brakwa,7,70,27,90.0,30
GHA,Central,Asikuma-Odoben-Brakwa,7,75,14,46.666666666666664,30
GHA,Central,Asikuma-Odoben-Brakwa,7,80,1,3.3333333333333335,30
GHA,Central,Asikuma-Odoben-Brakwa,7,85,0,0.0,30
GHA,Central,Asikuma-Odoben-Brakwa,7,90,0,0.0,30
GHA,Central,Asikuma-Odoben-Brakwa,8,40,30,100.0,30
GHA,Central,Asikuma-Odoben-Brakwa,8,45,30,100.0,30
GHA,Central,Asikuma-Odoben-Brakwa,8,50,30,100.0,30
GHA,Central,Asikuma-Odoben-Brakwa,8,55,30,100.0,30
GHA,Central,Asikuma-Odoben-Brakwa,8,60,30,100.0,30
GHA,Central,Asikuma-Odoben-Brakwa,8,65,30,100.0,30
GHA,Central,Asikuma-Odoben-Brakwa,8,70,30,100.0,30
GHA,Central,Asikuma-Odoben-Brakwa,8,75,30,100.0,30
GHA,Central,Asikuma-Odoben-Brakwa,8,80,24,80.0,30
GHA,Central,Asikuma-Odoben-Brakwa,8,85,9,30.0,30
GHA,Central,Asikuma-Odoben-Brakwa,8,90,0,0.0,30
GHA,Central,Assin Central,2,40,0,0.0,30
GHA,Central,Assin Central,2,45,0,0.0,30
GHA,Central,Assin Central,2,50,0,0.0,30
GHA,Central,Assin Central,2,55,0,0.0,30
GHA,Central,Assin Central,2,60,0,0.0,30
GHA,Central,Assin Central,2,65,0,0.0,30
GHA,Central,Assin Central,2,70,0,0.0,30
GHA,Central,Assin Central,2,75,0,0.0,30
GHA,Central,Assin Central,2,80,0,0.0,30
GHA,Central,Assin Central,2,85,0,0.0,30
GHA,Central,Assin Central,2,90,0,0.0,30
GHA,Central,Assin Central,3,40,18,60.0,30
GHA,Central,Assin Central,3,45,6,20.0,30
GHA,Central,Assin Central,3,50,1,3.3333333333333335,30
GHA,Central,Assin Central,3,55,0,0.0,30
GHA,Central,Assin Central,3,60,0,0.0,30
GHA,Central,Assin Central,3,65,0,0.0,30
GHA,Central,Assin Central,3,70,0,0.0,30
GHA,Central,Assin Central,3,75,0,0.0,30
GHA,Central,Assin Central,3,80,0,0.0,30
GHA,Central,Assin Central,3,85,0,0.0,30
GHA,Central,Assin Central,3,90,0,0.0,30
GHA,Central,Assin Central,4,40,30,100.0,30
GHA,Central,Assin Central,4,45,26,86.66666666666667,30
GHA,Central,Assin Central,4,50,18,60.0,30
GHA,Central,Assin Central,4,55,7,23.333333333333332,30
GHA,Central,Assin Central,4,60,1,3.3333333333333335,30
GHA,Central,Assin Central,4,65,0,0.0,30
GHA,Central,Assin Central,4,70,0,0.0,30
GHA,Central,Assin Central,4,75,0,0.0,30
GHA,Central,Assin Central,4,80,0,0.0,30
GHA,Central,Assin Central,4,85,0,0.0,30
GHA,Central,Assin Central,4,90,0,0.0,30
GHA,Central,Assin Central,5,40,30,100.0,30
GHA,Central,Assin Central,5,45,30,100.0,30
GHA,Central,Assin Central,5,50,30,100.0,30
GHA,Central,Assin Central,5,55,23,76.66666666666667,30
GHA,Central,Assin Central,5,60,13,43.333333333333336,30
GHA,Central,Assin Central,5,65,3,10.0,30
GHA,Central,Assin Central,5,70,0,0.0,30
GHA,Central,Assin Central,5,75,0,0.0,30
GHA,Central,Assin Central,5,80,0,0.0,30
GHA,Central,Assin Central,5,85,0,0.0,30
GHA,Central,Assin Central,5,90,0,0.0,30
GHA,Central,Assin Central,6,40,30,100.0,30
GHA,Central,Assin Central,6,45,30,100.0,30
GHA,Central,Assin Central,6,50,30,100.0,30
GHA,Central,Assin Central,6,55,30,100.0,30
GHA,Central,Assin Central,6,60,29,96.66666666666667,30
GHA,Central,Assin Central,6,65,21,70.0,30
GHA,Central,Assin Central,6,70,6,20.0,30
GHA,Central,Assin Central,6,75,0,0.0,30
GHA,Central,Assin Central,6,80,0,0.0,30
GHA,Central,Assin Central,6,85,0,0.0,30
GHA,Central,Assin Central,6,90,0,0.0,30
GHA,Central,Assin Central,7,40,30,100.0,30
GHA,Central,Assin Central,7,45,30,100.0,30
GHA,Central,Assin Central,7,50,30,100.0,30
GHA,Central,Assin Central,7,55,30,100.0,30
GHA,Central,Assin Central,7,60,30,100.0,30
GHA,Central,Assin Central,7,65,30,100.0,30
GHA,Central,Assin Central,7,70,29,96.66666666666667,30
GHA,Central,Assin Central,7,75,19,63.33333333333333,30
GHA,Central,Assin Central,7,80,5,16.666666666666664,30
GHA,Central,Assin Central,7,85,0,0.0,30
GHA,Central,Assin Central,7,90,0,0.0,30
GHA,Central,Assin Central,8,40,30,100.0,30
GHA,Central,Assin Central,8,45,30,100.0,30
GHA,Central,Assin Central,8,50,30,100.0,30
GHA,Central,Assin Central,8,55,30,100.0,30
GHA,Central,Assin Central,8,60,30,100.0,30
GHA,Central,Assin Central,8,65,30,100.0,30
GHA,Central,Assin Central,8,70,30,100.0,30
GHA,Central,Assin Central,8,75,30,100.0,30
GHA,Central,Assin Central,8,80,28,93.33333333333333,30
GHA,Central,Assin Central,8,85,12,40.0,30
GHA,Central,Assin Central,8,90,1,3.3333333333333335,30
GHA,Central,Assin North,2,40,0,0.0,30
GHA,Central,Assin North,2,45,0,0.0,30
GHA,Central,Assin North,2,50,0,0.0,30
GHA,Central,Assin North,2,55,0,0.0,30
GHA,Central,Assin North,2,60,0,0.0,30
GHA,Central,Assin North,2,65,0,0.0,30
GHA,Central,Assin North,2,70,0,0.0,30
